cluster_id,time_idx,timestamp,cluster_size,mean_abs_err,max_abs_err,sensor_ids,sensor_names,sensor_indices
11845,5944,2024-01-01 22:08:48,2,0.012068240903317928,0.014127358794212341,735;764,UsNmAlbuq735;UsCoGolden764,14;18
16405,7566,2024-01-01 22:35:50,2,0.012068009003996849,0.014375566504895687,774;1491,UsNjTomsriver774;UsDeMillsboro1491,20;82
18029,8064,2024-01-01 22:44:08,2,0.012067627161741257,0.01382373459637165,1069;1071,UsTnChattanoogaTVA1069;UsTnKnoxville1071,54;55
1135,629,2024-01-01 20:40:13,2,0.012066041119396687,0.0128807183355093,973;1425,UsFlOrlando973;UsGaWhigham1425,44;76
17996,8051,2024-01-01 22:43:55,2,0.012065984308719635,0.013923120684921741,859;1055,UsCtUnivconn859;UsNjRedBank1055,28;50
17667,7949,2024-01-01 22:42:13,2,0.012065699324011803,0.014451522380113602,1055;1491,UsNjRedBank1055;UsDeMillsboro1491,50;82
173,81,2024-01-01 20:31:05,2,0.012065109796822071,0.013641305267810822,774;1055,UsNjTomsriver774;UsNjRedBank1055,20;50
17993,8050,2024-01-01 22:43:54,2,0.012064884416759014,0.013863760977983475,859;1055,UsCtUnivconn859;UsNjRedBank1055,28;50
159,75,2024-01-01 20:30:59,2,0.012064376845955849,0.012409831397235394,1069;1071,UsTnChattanoogaTVA1069;UsTnKnoxville1071,54;55
598,353,2024-01-01 20:35:37,2,0.012063573114573956,0.014923900365829468,973;1425,UsFlOrlando973;UsGaWhigham1425,44;76
7015,3728,2024-01-01 21:31:52,2,0.012063559144735336,0.014185622334480286,767;1650,UsIlMarion767;UsIlSpringfield1650,19;94
3134,1665,2024-01-01 20:57:29,2,0.012063467875123024,0.013120013289153576,859;1055,UsCtUnivconn859;UsNjRedBank1055,28;50
12259,6131,2024-01-01 22:11:55,2,0.012062016874551773,0.013970856554806232,774;1491,UsNjTomsriver774;UsDeMillsboro1491,20;82
14659,7022,2024-01-01 22:26:46,2,0.012059710919857025,0.014707888476550579,853;1623,UsSantaRosa853;UsCAKelseyville1623,27;89
5303,2878,2024-01-01 21:17:42,2,0.012059073895215988,0.01273183524608612,980;1425,UsMsHattiesburg980;UsGaWhigham1425,46;76
10745,5502,2024-01-01 22:01:26,2,0.012057250365614891,0.012805183418095112,1059;1650,UsIlGalesburg1059;UsIlSpringfield1650,52;94
1533,852,2024-01-01 20:43:56,2,0.012055492028594017,0.014506733976304531,774;1055,UsNjTomsriver774;UsNjRedBank1055,20;50
9633,5040,2024-01-01 21:53:44,2,0.012055467814207077,0.015006580390036106,984;1071,UsGaNorcross984;UsTnKnoxville1071,47;55
4248,2066,2024-01-01 21:04:10,2,0.01205528900027275,0.013861829414963722,620;874,UsIlChicago620;UsWiDodgeville874,0;30
1773,972,2024-01-01 20:45:56,2,0.01205444522202015,0.012493109330534935,1069;1071,UsTnChattanoogaTVA1069;UsTnKnoxville1071,54;55
7777,4069,2024-01-01 21:37:33,2,0.012054147198796272,0.012347377836704254,1069;1071,UsTnChattanoogaTVA1069;UsTnKnoxville1071,54;55
660,374,2024-01-01 20:35:58,2,0.012052787467837334,0.01234554685652256,1069;1071,UsTnChattanoogaTVA1069;UsTnKnoxville1071,54;55
18093,8095,2024-01-01 22:44:39,2,0.012052294798195362,0.012881947681307793,620;874,UsIlChicago620;UsWiDodgeville874,0;30
9543,5014,2024-01-01 21:53:18,2,0.012050589546561241,0.01402102131396532,984;2009,UsGaNorcross984;UsOhCleveland2009,47;104
7504,3950,2024-01-01 21:35:34,2,0.01204928569495678,0.013045740313827991,792;1491,UsVaHaymarket792;UsDeMillsboro1491,24;82
