episode_id,sensor_set,cluster_size,start_time_idx,end_time_idx,peak_time_idx,n_frames,duration_steps,peak_mean_abs_err,peak_max_abs_err,sensor_ids,sensor_names,sensor_indices,peak_timestamp,rank_score
176,757;1144;1358;1644,4,8123,8123,8123,1,1,0.0414443798363208,0.1306973546743393,757;1644;1144;1358,UsMtMtu757;UsMtBillings1644;UsWaSpokane1144;USWaBellingham1358,17;93;57;60,2024-01-01 22:45:07,0.053877693787217046
177,757;1144;1358;1382;1496,5,5399,5399,5399,1,1,0.0370615608990192,0.1367240846157074,757;1496;1358;1382;1144,UsMtMtu757;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,17;83;60;66;57,2024-01-01 21:59:43,0.05373926330357784
178,730;757;1484;1644,4,7820,7820,7820,1,1,0.040915347635746,0.1072926744818687,730;1644;1484;757,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757,11;93;81;17,2024-01-01 22:40:04,0.0531899519264698
179,730;757;1144;1358;1382;1496;1691,7,7933,8043,8043,3,111,0.030291061848402,0.1328072994947433,730;757;1496;1691;1358;1382;1144,UsMTMduglendive730;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;17;83;101;60;66;57,2024-01-01 22:43:47,0.0530093582347035
180,757;1144;1358;1382;1496;1644;1691,7,6461,6466,6461,2,6,0.0301814414560794,0.1250091195106506,757;1644;1496;1691;1358;1382;1144,UsMtMtu757;UsMtBillings1644;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,17;93;83;101;60;66;57,2024-01-01 22:17:25,0.05281752254813895
181,730;757;970,3,5581,5581,5581,1,1,0.0457461886107921,0.114913523197174,730;970;757,UsMTMduglendive730;UsSdRapidcity970;UsMtMtu757,11;43;17,2024-01-01 22:02:45,0.052608116902410906
182,730;757;764;970;1144;1358;1382;1496,8,6741,6741,6741,1,1,0.0276481229811906,0.1359269320964813,730;970;764;757;1496;1358;1382;1144,UsMTMduglendive730;UsSdRapidcity970;UsCoGolden764;UsMtMtu757;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;43;18;17;83;60;66;57,2024-01-01 22:22:05,0.05253143366426214
183,730;757;1144;1382;1484;1691,6,7561,7704,7585,8,144,0.0328079499304294,0.0985044986009597,730;1484;757;1382;1691;1144,UsMTMduglendive730;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;UsWaSpokane1144,11;81;17;66;101;57,2024-01-01 22:36:09,0.05249271988868705
184,730;757;1144;1358;1382;1484;1496;1691,8,7768,7782,7782,5,15,0.0274364203214645,0.1234204247593879,730;1484;757;1496;1691;1358;1382;1144,UsMTMduglendive730;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;81;17;83;101;60;66;57,2024-01-01 22:39:26,0.05212919861078255
185,757;1144;1382;1496;1644,5,5789,5926,5883,3,138,0.0357189141213893,0.1218511238694191,757;1644;1496;1382;1144,UsMtMtu757;UsMtBillings1644;UsWaWsu1496;UsWaSpokane1382;UsWaSpokane1144,17;93;83;66;57,2024-01-01 22:07:47,0.05179242547601448
186,757;1144;1382;1484;1496;1644;1691,7,6184,6184,6184,1,1,0.0294954050332307,0.1338568031787872,757;1644;1484;1496;1691;1382;1144,UsMtMtu757;UsMtBillings1644;UsNdMdudickinson1484;UsWaWsu1496;UsWaRichland1691;UsWaSpokane1382;UsWaSpokane1144,17;93;81;83;101;66;57,2024-01-01 22:12:48,0.05161695880815372
187,730;757;1144;1358;1382,5,8025,8053,8025,2,29,0.0353548377752304,0.1116114854812622,730;757;1382;1358;1144,UsMTMduglendive730;UsMtMtu757;UsWaSpokane1382;USWaBellingham1358;UsWaSpokane1144,11;17;66;60;57,2024-01-01 22:43:29,0.05126451477408408
188,757;1144;1382;1691,4,7697,7698,7697,2,2,0.039292573928833,0.1091273427009582,757;1382;1691;1144,UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;UsWaSpokane1144,17;66;101;57,2024-01-01 22:38:01,0.0510803461074829
189,730;757;1144;1358;1382;1484;1496;1644,8,7126,7232,7129,6,107,0.0267635323107242,0.0888453722000122,730;1644;1484;757;1496;1358;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;93;81;17;83;60;66;57,2024-01-01 22:28:33,0.050850711390375974
190,730;757;1144;1358;1484,5,6282,6332,6331,3,51,0.0348790660500526,0.1204107776284217,730;1484;757;1144;1358,UsMTMduglendive730;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1144;USWaBellingham1358,11;81;17;57;60,2024-01-01 22:15:15,0.05057464577257627
191,730;757;1484;1496;1644,5,7237,7238,7237,2,2,0.0342824459075927,0.0864957943558693,730;1644;1484;757;1496,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496,11;93;81;17;83,2024-01-01 22:30:21,0.049709546566009406
192,730;757;1144;1358;1382;1644;1691,7,7319,7319,7319,1,1,0.0284034013748168,0.1111927255988121,730;1644;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;17;66;101;60;57,2024-01-01 22:31:43,0.0497059524059294
193,726;730;757;1144;1382;1484,6,6211,6211,6211,1,1,0.0309888124465942,0.0547241568565368,726;1484;730;757;1382;1144,UsNdMduwilliston726;UsNdMdudickinson1484;UsMTMduglendive730;UsMtMtu757;UsWaSpokane1382;UsWaSpokane1144,10;81;11;17;66;57,2024-01-01 22:13:15,0.049582099914550724
194,730;757;764;970;1144;1358;1382;1691,8,7663,7663,7663,1,1,0.0260248351842165,0.1046551465988159,730;970;764;757;1382;1691;1358;1144,UsMTMduglendive730;UsSdRapidcity970;UsCoGolden764;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;43;18;17;66;101;60;57,2024-01-01 22:37:27,0.04944718685001134
195,730;757;1484;1496,4,7610,7610,7610,1,1,0.0379044860601425,0.0794942453503608,730;1484;757;1496,UsMTMduglendive730;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496,11;81;17;83,2024-01-01 22:36:34,0.04927583187818525
196,730;757;1484;1644,4,7003,7004,7003,2,2,0.0378014743328094,0.0856449082493782,730;1644;1484;757,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757,11;93;81;17,2024-01-01 22:26:27,0.04914191663265222
197,757;1144;1382;1496;1644;1691,6,5459,5459,5459,1,1,0.0307033006101846,0.1109450682997703,757;1644;1496;1691;1382;1144,UsMtMtu757;UsMtBillings1644;UsWaWsu1496;UsWaRichland1691;UsWaSpokane1382;UsWaSpokane1144,17;93;83;101;66;57,2024-01-01 22:00:43,0.049125280976295364
198,757;1144;1358;1691,4,8128,8128,8128,1,1,0.0377156287431716,0.1195771023631095,757;1144;1691;1358,UsMtMtu757;UsWaSpokane1144;UsWaRichland1691;USWaBellingham1358,17;57;101;60,2024-01-01 22:45:12,0.04903031736612309
199,757;1144;1382;1496,4,6192,6192,6192,1,1,0.0376122295856475,0.1124690175056457,757;1496;1382;1144,UsMtMtu757;UsWaWsu1496;UsWaSpokane1382;UsWaSpokane1144,17;83;66;57,2024-01-01 22:12:56,0.04889589846134175
200,757;764;879;1144;1382;1691,6,6041,6042,6041,2,2,0.030557595193386,0.0907266736030578,757;1382;1691;1144;879;764,UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;UsWaSpokane1144;UsUTLayton879;UsCoGolden764,17;66;101;57;32;18,2024-01-01 22:10:25,0.048892152309417604
201,730;757;1144;1382;1644;1691,6,8090,8090,8090,1,1,0.0304783675819635,0.1206836104393005,730;1644;757;1382;1691;1144,UsMTMduglendive730;UsMtBillings1644;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;UsWaSpokane1144,11;93;17;66;101;57,2024-01-01 22:44:34,0.048765388131141604
202,757;1144;1382;1496;1644;1691,6,5304,5304,5304,1,1,0.0303868409246206,0.1181547790765762,757;1644;1496;1691;1382;1144,UsMtMtu757;UsMtBillings1644;UsWaWsu1496;UsWaRichland1691;UsWaSpokane1382;UsWaSpokane1144,17;93;83;101;66;57,2024-01-01 21:58:08,0.048618945479392967
203,726;757;1144;1382;1644,5,5291,5291,5291,1,1,0.0333884730935096,0.1119698956608772,726;1644;757;1382;1144,UsNdMduwilliston726;UsMtBillings1644;UsMtMtu757;UsWaSpokane1382;UsWaSpokane1144,10;93;17;66;57,2024-01-01 21:57:55,0.048413285985588916
204,726;730;757;1144;1382;1484;1644,7,6203,6204,6203,2,2,0.0274273920804262,0.0764971375465393,726;1644;757;1382;1144;1484;730,UsNdMduwilliston726;UsMtBillings1644;UsMtMtu757;UsWaSpokane1382;UsWaSpokane1144;UsNdMdudickinson1484;UsMTMduglendive730,10;93;17;66;57;81;11,2024-01-01 22:13:07,0.04799793614074585
205,730;757;1144;1382;1691,5,8148,8159,8148,4,12,0.0325901135802269,0.1011616289615631,730;757;1382;1691;1144,UsMTMduglendive730;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;UsWaSpokane1144,11;17;66;101;57,2024-01-01 22:45:32,0.047255664691329004
206,726;730;757;1144;1358;1382;1691,7,6554,6679,6679,4,126,0.0269834958016872,0.1010925695300102,726;730;757;1382;1691;1358;1144,UsNdMduwilliston726;UsMTMduglendive730;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,10;11;17;66;101;60;57,2024-01-01 22:21:03,0.0472211176529526
207,726;757;1144;1382;1496;1644;1691,7,5465,5465,5465,1,1,0.0269261691719293,0.1070966273546218,726;1644;757;1496;1691;1382;1144,UsNdMduwilliston726;UsMtBillings1644;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;UsWaSpokane1382;UsWaSpokane1144,10;93;17;83;101;66;57,2024-01-01 22:00:49,0.047120796050876275
208,757;764;970;1144;1358;1382;1644,7,5448,5448,5448,1,1,0.0269159134477376,0.1107079237699508,757;1644;970;764;1382;1358;1144,UsMtMtu757;UsMtBillings1644;UsSdRapidcity970;UsCoGolden764;UsWaSpokane1382;USWaBellingham1358;UsWaSpokane1144,17;93;43;18;66;60;57,2024-01-01 22:00:32,0.0471028485335408
209,730;757;1144;1358;1382;1496,6,8037,8037,8037,1,1,0.0294021964073181,0.1120748072862625,730;757;1496;1358;1382;1144,UsMTMduglendive730;UsMtMtu757;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;17;83;60;66;57,2024-01-01 22:43:41,0.04704351425170897
210,730;757;1144;1358;1382;1484;1496;1644;1691,9,6457,6465,6464,4,9,0.0229287669062614,0.0765088722109794,730;1644;1484;757;1496;1691;1358;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;93;81;17;83;101;60;66;57,2024-01-01 22:17:28,0.04700397215783586
211,730;757;1144;1358,4,7367,7371,7369,3,5,0.0359274335205554,0.0998513251543045,730;757;1144;1358,UsMTMduglendive730;UsMtMtu757;UsWaSpokane1144;USWaBellingham1358,11;17;57;60,2024-01-01 22:32:33,0.04670566357672202
212,757;1144;1496,3,5785,5787,5787,3,3,0.0405075289309024,0.0934609621763229,757;1496;1144,UsMtMtu757;UsWaWsu1496;UsWaSpokane1144,17;83;57,2024-01-01 22:06:11,0.04658365827053775
213,757;764;970;1144;1382;1644;1691,7,8142,8142,8142,1,1,0.0265628974884748,0.0992026031017303,757;1644;970;764;1382;1691;1144,UsMtMtu757;UsMtBillings1644;UsSdRapidcity970;UsCoGolden764;UsWaSpokane1382;UsWaRichland1691;UsWaSpokane1144,17;93;43;18;66;101;57,2024-01-01 22:45:26,0.046485070604830904
214,730;757;1484,3,7864,7874,7874,3,11,0.040269773453474,0.0965358316898346,730;1484;757,UsMTMduglendive730;UsNdMdudickinson1484;UsMtMtu757,11;81;17,2024-01-01 22:40:58,0.0463102394714951
215,730;757;970;1484,4,7163,7163,7163,1,1,0.0355849303305149,0.0768440216779708,730;1484;970;757,UsMTMduglendive730;UsNdMdudickinson1484;UsSdRapidcity970;UsMtMtu757,11;81;43;17,2024-01-01 22:29:07,0.04626040942966937
216,730;757;1144;1358;1382;1496;1644;1691,8,6383,6385,6383,2,3,0.0243219509720802,0.1020378917455673,730;1644;757;1496;1691;1358;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;93;17;83;101;60;66;57,2024-01-01 22:16:07,0.046211706846952375
217,730;757;1144;1358;1484;1496;1644,7,7187,7187,7187,1,1,0.0263978689908981,0.0675024688243866,730;1644;1484;757;1496;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;83;60;57,2024-01-01 22:29:31,0.046196270734071676
218,730;757;1144;1358;1484;1496,6,7865,7868,7868,2,4,0.0285661090165376,0.1005470007658004,730;1484;757;1496;1358;1144,UsMTMduglendive730;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1144,11;81;17;83;60;57,2024-01-01 22:40:52,0.04570577442646016
219,757;1144;1496,3,5966,5966,5966,1,1,0.0397147722542285,0.0996944159269332,757;1496;1144,UsMtMtu757;UsWaWsu1496;UsWaSpokane1144,17;83;57,2024-01-01 22:09:10,0.045671988092362774
220,757;1144;1358;1691,4,6354,6354,6354,1,1,0.0347300581634044,0.1021165400743484,757;1144;1691;1358,UsMtMtu757;UsWaSpokane1144;UsWaRichland1691;USWaBellingham1358,17;57;101;60,2024-01-01 22:15:38,0.045149075612425725
221,730;757;1358;1382;1484;1496;1644,7,7236,7236,7236,1,1,0.0257700476795434,0.0801702737808227,730;1644;1484;757;1496;1358;1382,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1382,11;93;81;17;83;60;66,2024-01-01 22:30:20,0.04509758343920095
222,730;757;871;1144;1358;1382;1484;1644,8,6242,6242,6242,1,1,0.0237075574696064,0.0562827363610267,730;1644;1484;757;1382;1358;871;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;USWaBellingham1358;UsWaCentralia871;UsWaSpokane1144,11;93;81;17;66;60;29;57,2024-01-01 22:13:46,0.04504435919225216
223,730;757;1144;1358;1382;1496;1644,7,7403,7405,7403,3,3,0.0256726909428834,0.0908887237310409,730;1644;757;1496;1358;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsMtMtu757;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;93;17;83;60;66;57,2024-01-01 22:33:07,0.04492720915004595
224,757;1144;1358;1382;1496;1644,6,8032,8125,8125,2,94,0.0280080791562795,0.100627414882183,757;1644;1496;1358;1382;1144,UsMtMtu757;UsMtBillings1644;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,17;93;83;60;66;57,2024-01-01 22:45:09,0.044812926650047206
225,757;1144;1382;1484;1496;1644;1691,7,7700,7701,7700,2,2,0.0252320356667041,0.0803660601377487,757;1644;1484;1496;1691;1382;1144,UsMtMtu757;UsMtBillings1644;UsNdMdudickinson1484;UsWaWsu1496;UsWaRichland1691;UsWaSpokane1382;UsWaSpokane1144,17;93;81;83;101;66;57,2024-01-01 22:38:04,0.04415606241673218
226,730;757;1144;1358;1382;1496;1691,7,7742,7781,7773,8,40,0.0252283364534378,0.1008086502552032,730;757;1496;1691;1358;1382;1144,UsMTMduglendive730;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;17;83;101;60;66;57,2024-01-01 22:39:17,0.04414958879351615
227,730;757;1144;1358;1382;1484;1496;1644,8,7523,7524,7523,2,2,0.0230801049619913,0.0825098156929016,730;1644;1484;757;1496;1358;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;93;81;17;83;60;66;57,2024-01-01 22:35:07,0.04385219942778347
228,730;757;1144;1382;1691,5,6181,6181,6181,1,1,0.0301651768386364,0.0889457613229751,730;757;1382;1691;1144,UsMTMduglendive730;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;UsWaSpokane1144,11;17;66;101;57,2024-01-01 22:12:45,0.043739506416022776
229,757;1144;1358;1496,4,7347,7347,7347,1,1,0.0336443223059177,0.0951124131679534,757;1496;1358;1144,UsMtMtu757;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1144,17;83;60;57,2024-01-01 22:32:11,0.04373761899769301
230,757;1144;1691,3,5126,5128,5128,3,3,0.0377690754830837,0.0896859914064407,757;1144;1691,UsMtMtu757;UsWaSpokane1144;UsWaRichland1691,17;57;101,2024-01-01 21:55:12,0.04343443680554625
231,730;757;1144;1484;1691,5,7576,7577,7576,2,2,0.0299463216215372,0.0730613619089126,730;1484;757;1144;1691,UsMTMduglendive730;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1144;UsWaRichland1691,11;81;17;57;101,2024-01-01 22:36:00,0.04342216635122894
232,726;730;757;1144;1358;1382;1484;1496;1644,9,6199,6199,6199,1,1,0.0211358945816755,0.0572132505476474,726;1644;757;1496;1358;1382;1144;1484;730,UsNdMduwilliston726;UsMtBillings1644;UsMtMtu757;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144;UsNdMdudickinson1484;UsMTMduglendive730,10;93;17;83;60;66;57;81;11,2024-01-01 22:13:03,0.043328583892434776
233,730;757;1144;1358;1382;1484;1496,7,6742,6742,6742,1,1,0.0246389079838991,0.0929217785596847,730;1484;757;1496;1358;1382;1144,UsMTMduglendive730;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;81;17;83;60;66;57,2024-01-01 22:22:06,0.043118088971823426
234,757;879;1144;1382,4,6035,6036,6035,2,2,0.0331474393606185,0.0815109387040138,757;1382;1144;879,UsMtMtu757;UsWaSpokane1382;UsWaSpokane1144;UsUTLayton879,17;66;57;32,2024-01-01 22:10:19,0.04309167116880405
235,730;757;1144;1358;1382;1484;1496;1644;1691,9,8137,8137,8137,1,1,0.0208460465073585,0.079067088663578,730;1644;1484;757;1496;1691;1358;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;93;81;17;83;101;60;66;57,2024-01-01 22:45:21,0.04273439534008492
236,757;1144;1358;1484;1644,5,6921,6923,6921,2,3,0.0293290764093399,0.0925768241286277,757;1644;1484;1144;1358,UsMtMtu757;UsMtBillings1644;UsNdMdudickinson1484;UsWaSpokane1144;USWaBellingham1358,17;93;81;57;60,2024-01-01 22:25:05,0.04252716079354286
237,730;757;1144;1358;1382;1644,6,6272,6272,6272,1,1,0.0264494400471448,0.0941492915153503,730;1644;757;1382;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsMtMtu757;UsWaSpokane1382;USWaBellingham1358;UsWaSpokane1144,11;93;17;66;60;57,2024-01-01 22:14:16,0.042319104075431685
238,757;1144;1358;1382;1691,5,7315,7414,7414,2,100,0.0291678514331579,0.0764266774058342,757;1382;1691;1358;1144,UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,17;66;101;60;57,2024-01-01 22:33:18,0.042293384578078956
239,730;757;1144;1382;1484;1644,6,5256,5256,5256,1,1,0.0263388603925704,0.09327994287014,730;1644;1484;757;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaSpokane1144,11;93;81;17;66;57,2024-01-01 21:57:20,0.04214217662811264
240,730;757;1358;1496,4,7170,7171,7171,2,2,0.0323947519063949,0.0784712508320808,730;757;1496;1358,UsMTMduglendive730;UsMtMtu757;UsWaWsu1496;USWaBellingham1358,11;17;83;60,2024-01-01 22:29:15,0.04211317747831338
241,757;1144;1358;1382;1496;1644,6,6699,6699,6699,1,1,0.0263025015592575,0.0798887833952903,757;1644;1496;1358;1382;1144,UsMtMtu757;UsMtBillings1644;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,17;93;83;60;66;57,2024-01-01 22:21:23,0.042084002494812006
242,730;757;1144;1358;1382;1496;1644;1691,8,8045,8046,8045,2,2,0.0220743417739868,0.0799453780055046,730;1644;757;1496;1691;1358;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;93;17;83;101;60;66;57,2024-01-01 22:43:49,0.04194124937057492
243,730;757;970;1144;1382;1691,6,6589,6589,6589,1,1,0.0260574538260698,0.0818789899349212,730;970;757;1382;1691;1144,UsMTMduglendive730;UsSdRapidcity970;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;UsWaSpokane1144,11;43;17;66;101;57,2024-01-01 22:19:33,0.04169192612171169
244,730;757;871;1144;1358;1382;1484,7,6243,6244,6244,2,2,0.0238027777522802,0.0600022226572036,730;1484;757;1382;1358;871;1144,UsMTMduglendive730;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;USWaBellingham1358;UsWaCentralia871;UsWaSpokane1144,11;81;17;66;60;29;57,2024-01-01 22:13:48,0.04165486106649035
245,757;1144;1358;1496;1644,5,8124,8124,8124,1,1,0.0287148505449295,0.0950091332197189,757;1644;1496;1358;1144,UsMtMtu757;UsMtBillings1644;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1144,17;93;83;60;57,2024-01-01 22:45:08,0.04163653329014778
246,730;757;1144;1358;1382;1496,6,7811,7811,7811,1,1,0.0258592516183853,0.0748146846890449,730;757;1496;1358;1382;1144,UsMTMduglendive730;UsMtMtu757;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;17;83;60;66;57,2024-01-01 22:39:55,0.04137480258941648
247,726;730;1484,3,6201,6221,6221,3,21,0.0351832844316959,0.0475604608654975,726;1484;730,UsNdMduwilliston726;UsNdMdudickinson1484;UsMTMduglendive730,10;81;11,2024-01-01 22:13:25,0.04046077709645029
248,726;730;757;1144;1382;1484;1691,7,6507,6507,6507,1,1,0.0229637045413255,0.0775837749242782,726;1484;730;757;1382;1691;1144,UsNdMduwilliston726;UsNdMdudickinson1484;UsMTMduglendive730;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;UsWaSpokane1144,10;81;11;17;66;101;57,2024-01-01 22:18:11,0.04018648294731962
249,757;1144;1358;1382;1484;1496;1644,7,8034,8036,8036,3,3,0.0228767953813076,0.0826688706874847,757;1644;1484;1496;1358;1382;1144,UsMtMtu757;UsMtBillings1644;UsNdMdudickinson1484;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,17;93;81;83;60;66;57,2024-01-01 22:43:40,0.040034391917288296
250,730;757;1144;1358;1382;1484;1644;1691,8,7079,7079,7079,1,1,0.0209871083498001,0.0335905030369758,730;1644;1484;757;1382;1691;1358;1144,UsMTMduglendive730;UsMtBillings1644;UsNdMdudickinson1484;UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;USWaBellingham1358;UsWaSpokane1144,11;93;81;17;66;101;60;57,2024-01-01 22:27:43,0.03987550586462019
251,757;1144;1382;1484;1644;1691,6,7699,7699,7699,1,1,0.024840272963047,0.0590747520327568,757;1644;1484;1382;1691;1144,UsMtMtu757;UsMtBillings1644;UsNdMdudickinson1484;UsWaSpokane1382;UsWaRichland1691;UsWaSpokane1144,17;93;81;66;101;57,2024-01-01 22:38:03,0.0397444367408752
252,757;879;1144;1382;1691,5,6162,6162,6162,1,1,0.0273627582937479,0.0713470503687858,757;1382;1691;1144;879,UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;UsWaSpokane1144;UsUTLayton879,17;66;101;57;32,2024-01-01 22:12:26,0.03967599952593445
253,757;1144;1358;1382;1644,5,5449,5449,5449,1,1,0.0272951629012823,0.0699468478560447,757;1644;1382;1358;1144,UsMtMtu757;UsMtBillings1644;UsWaSpokane1382;USWaBellingham1358;UsWaSpokane1144,17;93;66;60;57,2024-01-01 22:00:33,0.03957798620685933
254,757;1144;1358,3,6727,6730,6729,4,4,0.0335872285068035,0.0694058388471603,757;1144;1358,UsMtMtu757;UsWaSpokane1144;USWaBellingham1358,17;57;60,2024-01-01 22:21:53,0.03862531278282402
255,757;1144;1382;1644,4,6517,6517,6517,1,1,0.028507512062788,0.080368235707283,757;1644;1382;1144,UsMtMtu757;UsMtBillings1644;UsWaSpokane1382;UsWaSpokane1144,17;93;66;57,2024-01-01 22:18:21,0.0370597656816244
256,730;757;1144;1358;1382;1496;1644,7,6819,6819,6819,1,1,0.02106742747128,0.0651330798864364,730;1644;757;1496;1358;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsMtMtu757;UsWaWsu1496;USWaBellingham1358;UsWaSpokane1382;UsWaSpokane1144,11;93;17;83;60;66;57,2024-01-01 22:23:23,0.036867998074740005
257,730;757;1144;1382;1496;1644;1691,7,7759,7760,7759,2,2,0.0209813620895147,0.0619603246450424,730;1644;757;1496;1691;1382;1144,UsMTMduglendive730;UsMtBillings1644;UsMtMtu757;UsWaWsu1496;UsWaRichland1691;UsWaSpokane1382;UsWaSpokane1144,11;93;17;83;101;66;57,2024-01-01 22:39:03,0.036717383656650726
258,757;1144;1382,3,2067,3066,3007,113,1000,0.0313000082969665,0.0672051161527633,757;1382;1144,UsMtMtu757;UsWaSpokane1382;UsWaSpokane1144,17;66;57,2024-01-01 21:19:51,0.03599500954151147
259,730;757;1144;1496,4,6193,6193,6193,1,1,0.0275451298803091,0.0727586895227432,730;757;1496;1144,UsMTMduglendive730;UsMtMtu757;UsWaWsu1496;UsWaSpokane1144,11;17;83;57,2024-01-01 22:12:57,0.035808668844401835
260,726;757;1144;1382;1644,5,6013,6013,6013,1,1,0.0246356539428234,0.0774764493107795,726;1644;757;1382;1144,UsNdMduwilliston726;UsMtBillings1644;UsMtMtu757;UsWaSpokane1382;UsWaSpokane1144,10;93;17;66;57,2024-01-01 22:09:57,0.03572169821709393
261,757;1144;1496;1644,4,5354,5362,5362,2,9,0.026947958394885,0.0703154951333999,757;1644;1496;1144,UsMtMtu757;UsMtBillings1644;UsWaWsu1496;UsWaSpokane1144,17;93;83;57,2024-01-01 21:59:06,0.0350323459133505
262,757;871;1144;1382;1691,5,4614,4616,4616,2,3,0.0239376127719879,0.0665575042366981,757;1382;1691;871;1144,UsMtMtu757;UsWaSpokane1382;UsWaRichland1691;UsWaCentralia871;UsWaSpokane1144,17;66;101;29;57,2024-01-01 21:46:40,0.03470953851938246
263,757;1496;1644,3,5356,5357,5357,2,2,0.0301531851291656,0.0680563226342201,757;1644;1496,UsMtMtu757;UsMtBillings1644;UsWaWsu1496,17;93;83,2024-01-01 21:59:01,0.03467616289854044
